image,class,name of stamp,price,day,month,year
dataset/train/300.jpg,300,The Institute of Chartered Accountants of India,22,1,7,2018.0
dataset/train/300_augmented_1.jpg,300,The Institute of Chartered Accountants of India,22,1,7,2018.0
dataset/train/300_augmented_2.jpg,300,The Institute of Chartered Accountants of India,22,1,7,2018.0
dataset/train/301.jpg,301,"Scott Christian College, Nagercoil",5,28,6,2018.0
dataset/train/301_augmented_1.jpg,301,"Scott Christian College, Nagercoil",5,28,6,2018.0
dataset/train/301_augmented_2.jpg,301,"Scott Christian College, Nagercoil",5,28,6,2018.0
dataset/train/302.jpg,302,"Dakshina Bharat Hindi Prachar Sabha, Madras",5,17,6,2018.0
dataset/train/302_augmented_1.jpg,302,"Dakshina Bharat Hindi Prachar Sabha, Madras",5,17,6,2018.0
dataset/train/302_augmented_2.jpg,302,"Dakshina Bharat Hindi Prachar Sabha, Madras",5,17,6,2018.0
dataset/train/303.jpg,303,Partnership between India and South Africa,25,7,6,2018.0
dataset/train/303_augmented_1.jpg,303,Partnership between India and South Africa,25,7,6,2018.0
dataset/train/303_augmented_2.jpg,303,Partnership between India and South Africa,25,7,6,2018.0
dataset/train/304.jpg,304,Partnership between India and South Africa,5,7,6,2018.0
dataset/train/304_augmented_1.jpg,304,Partnership between India and South Africa,5,7,6,2018.0
dataset/train/304_augmented_2.jpg,304,Partnership between India and South Africa,5,7,6,2018.0
dataset/train/305.jpg,305,World Environment Day,5,5,6,2018.0
dataset/train/305_augmented_1.jpg,305,World Environment Day,5,5,6,2018.0
dataset/train/305_augmented_2.jpg,305,World Environment Day,5,5,6,2018.0
dataset/train/306.jpg,306,World Environment Day,5,5,6,2018.0
dataset/train/306_augmented_1.jpg,306,World Environment Day,5,5,6,2018.0
dataset/train/306_augmented_2.jpg,306,World Environment Day,5,5,6,2018.0
dataset/train/307.jpg,307,World Environment Day,5,5,6,2018.0
dataset/train/307_augmented_1.jpg,307,World Environment Day,5,5,6,2018.0
dataset/train/307_augmented_2.jpg,307,World Environment Day,5,5,6,2018.0
dataset/train/308.jpg,308,World Environment Day,5,5,6,2018.0
dataset/train/308_augmented_1.jpg,308,World Environment Day,5,5,6,2018.0
dataset/train/308_augmented_2.jpg,308,World Environment Day,5,5,6,2018.0
dataset/train/309.jpg,309,The International Association of Lions Clubs,15,25,5,2018.0
dataset/train/309_augmented_1.jpg,309,The International Association of Lions Clubs,15,25,5,2018.0
dataset/train/309_augmented_2.jpg,309,The International Association of Lions Clubs,15,25,5,2018.0
dataset/train/30_augmented_1.jpg,30,GREAT LEADERS:SOCIAL AND POLITICAL: R SRINIVASAN,3,15,8,2000.0
dataset/train/30_augmented_2.jpg,30,GREAT LEADERS:SOCIAL AND POLITICAL: R SRINIVASAN,3,15,8,2000.0
dataset/train/31.jpg,31,GREAT LEADERS:SOCIAL AND POLITICAL: JAGLAL CHOUDHARY,3,15,8,2000.0
dataset/train/310.jpg,310,C. Kesavan,5,23,5,2018.0
dataset/train/310_augmented_1.jpg,310,C. Kesavan,5,23,5,2018.0
dataset/train/310_augmented_2.jpg,310,C. Kesavan,5,23,5,2018.0
dataset/train/311.jpg,311,M. V. ARUNACHALAM,5,15,5,2018.0
dataset/train/311_augmented_1.jpg,311,M. V. ARUNACHALAM,5,15,5,2018.0
dataset/train/311_augmented_2.jpg,311,M. V. ARUNACHALAM,5,15,5,2018.0
dataset/train/312.jpg,312,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/312_augmented_1.jpg,312,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/312_augmented_2.jpg,312,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/313.jpg,313,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/313_augmented_1.jpg,313,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/313_augmented_2.jpg,313,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/314.jpg,314,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/314_augmented_1.jpg,314,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/314_augmented_2.jpg,314,PRITHVIRAJ CHAUHAN,5,28,4,2018.0
dataset/train/315.jpg,315,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/315_augmented_1.jpg,315,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/315_augmented_2.jpg,315,PRITHVIRAJ CHAUHAN,15,28,4,2018.0
dataset/train/316.jpg,316,SAFDARJUNG HOSPITAL,5,27,4,2018.0
dataset/train/316_augmented_1.jpg,316,SAFDARJUNG HOSPITAL,5,27,4,2018.0
dataset/train/316_augmented_2.jpg,316,SAFDARJUNG HOSPITAL,5,27,4,2018.0
dataset/train/317.jpg,317,Hemwati Nandan Bahuguna,5,24,4,2018.0
dataset/train/317_augmented_1.jpg,317,Hemwati Nandan Bahuguna,5,24,4,2018.0
dataset/train/317_augmented_2.jpg,317,Hemwati Nandan Bahuguna,5,24,4,2018.0
dataset/train/318.jpg,318,Goan Tiatr,5,17,4,2018.0
dataset/train/318_augmented_1.jpg,318,Goan Tiatr,5,17,4,2018.0
dataset/train/318_augmented_2.jpg,318,Goan Tiatr,5,17,4,2018.0
dataset/train/319.jpg,319,Goan Tiatr,25,17,4,2018.0
dataset/train/319_augmented_1.jpg,319,Goan Tiatr,25,17,4,2018.0
dataset/train/319_augmented_2.jpg,319,Goan Tiatr,25,17,4,2018.0
dataset/train/31_augmented_1.jpg,31,GREAT LEADERS:SOCIAL AND POLITICAL: JAGLAL CHOUDHARY,3,15,8,2000.0
dataset/train/31_augmented_2.jpg,31,GREAT LEADERS:SOCIAL AND POLITICAL: JAGLAL CHOUDHARY,3,15,8,2000.0
dataset/train/32.jpg,32,GREAT LEADERS:SOCIAL AND POLITICAL: RADHA GOBINDA BARUAH,3,15,8,2000.0
dataset/train/320.jpg,320,DEFENCE RESEARCH AND DEVELOPMENT ORGANISATION,10,11,4,2018.0
dataset/train/320_augmented_1.jpg,320,DEFENCE RESEARCH AND DEVELOPMENT ORGANISATION,10,11,4,2018.0
dataset/train/320_augmented_2.jpg,320,DEFENCE RESEARCH AND DEVELOPMENT ORGANISATION,10,11,4,2018.0
dataset/train/321.jpg,321,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/321_augmented_1.jpg,321,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/321_augmented_2.jpg,321,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/322.jpg,322,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/322_augmented_1.jpg,322,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/322_augmented_2.jpg,322,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/323.jpg,323,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/323_augmented_1.jpg,323,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/323_augmented_2.jpg,323,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/324.jpg,324,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/324_augmented_1.jpg,324,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/324_augmented_2.jpg,324,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/325.jpg,325,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/325_augmented_1.jpg,325,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/325_augmented_2.jpg,325,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/326.jpg,326,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/326_augmented_1.jpg,326,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/326_augmented_2.jpg,326,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/327.jpg,327,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/327_augmented_1.jpg,327,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/327_augmented_2.jpg,327,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/328.jpg,328,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/328_augmented_1.jpg,328,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/328_augmented_2.jpg,328,THE SOLAR SYSTEM,5,20,3,2018.0
dataset/train/329.jpg,329,CENTRAL INDUSTRIAL SECURITY FORCE,5,9,3,2018.0
dataset/train/329_augmented_1.jpg,329,CENTRAL INDUSTRIAL SECURITY FORCE,5,9,3,2018.0
dataset/train/329_augmented_2.jpg,329,CENTRAL INDUSTRIAL SECURITY FORCE,5,9,3,2018.0
dataset/train/32_augmented_1.jpg,32,GREAT LEADERS:SOCIAL AND POLITICAL: RADHA GOBINDA BARUAH,3,15,8,2000.0
dataset/train/32_augmented_2.jpg,32,GREAT LEADERS:SOCIAL AND POLITICAL: RADHA GOBINDA BARUAH,3,15,8,2000.0
dataset/train/33.jpg,33,"CHRISTIAN MEDICAL COLLEGE & HOSPITAL, VELLORE",3,12,8,2000.0
dataset/train/330.jpg,330,b Nagi Reddi,5,23,2,2018.0
dataset/train/330_augmented_1.jpg,330,b Nagi Reddi,5,23,2,2018.0
dataset/train/330_augmented_2.jpg,330,b Nagi Reddi,5,23,2,2018.0
dataset/train/331.jpg,331,Auroville,5,25,2,2018.0
dataset/train/331_augmented_1.jpg,331,Auroville,5,25,2,2018.0
dataset/train/331_augmented_2.jpg,331,Auroville,5,25,2,2018.0
dataset/train/332.jpg,332,Biju Patnaik,5,5,3,2018.0
dataset/train/332_augmented_1.jpg,332,Biju Patnaik,5,5,3,2018.0
dataset/train/332_augmented_2.jpg,332,Biju Patnaik,5,5,3,2018.0
dataset/train/333.jpg,333,Joint Issue of India-Islamic Republic of Iran,25,17,2,2018.0
dataset/train/333_augmented_1.jpg,333,Joint Issue of India-Islamic Republic of Iran,25,17,2,2018.0
dataset/train/333_augmented_2.jpg,333,Joint Issue of India-Islamic Republic of Iran,25,17,2,2018.0
dataset/train/334.jpg,334,Joint Issue of India-Islamic Republic of Iran,5,17,2,2018.0
dataset/train/334_augmented_1.jpg,334,Joint Issue of India-Islamic Republic of Iran,5,17,2,2018.0
dataset/train/334_augmented_2.jpg,334,Joint Issue of India-Islamic Republic of Iran,5,17,2,2018.0
dataset/train/335.jpg,335,Dr Talimeren,5,28,1,2018.0
dataset/train/335_augmented_1.jpg,335,Dr Talimeren,5,28,1,2018.0
dataset/train/335_augmented_2.jpg,335,Dr Talimeren,5,28,1,2018.0
dataset/train/336.jpg,336,Potter's Wheel,15,26,1,2018.0
dataset/train/336_augmented_1.jpg,336,Potter's Wheel,15,26,1,2018.0
dataset/train/336_augmented_2.jpg,336,Potter's Wheel,15,26,1,2018.0
dataset/train/337.jpg,337,Potter's Wheel,5,26,1,2018.0
dataset/train/337_augmented_1.jpg,337,Potter's Wheel,5,26,1,2018.0
dataset/train/337_augmented_2.jpg,337,Potter's Wheel,5,26,1,2018.0
dataset/train/338.jpg,338,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/338_augmented_1.jpg,338,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/338_augmented_2.jpg,338,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/339.jpg,339,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/339_augmented_1.jpg,339,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/339_augmented_2.jpg,339,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/33_augmented_1.jpg,33,"CHRISTIAN MEDICAL COLLEGE & HOSPITAL, VELLORE",3,12,8,2000.0
dataset/train/33_augmented_2.jpg,33,"CHRISTIAN MEDICAL COLLEGE & HOSPITAL, VELLORE",3,12,8,2000.0
dataset/train/34.jpg,34,SWAMI SAHAJANAND SARASWATI,3,26,6,2000.0
dataset/train/340.jpg,340,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/340_augmented_1.jpg,340,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/340_augmented_2.jpg,340,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/341.jpg,341,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/341_augmented_1.jpg,341,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/341_augmented_2.jpg,341,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/342.jpg,342,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/342_augmented_1.jpg,342,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/342_augmented_2.jpg,342,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/343.jpg,343,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/343_augmented_1.jpg,343,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/343_augmented_2.jpg,343,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/344.jpg,344,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/344_augmented_1.jpg,344,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/344_augmented_2.jpg,344,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/345.jpg,345,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/345_augmented_1.jpg,345,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/345_augmented_2.jpg,345,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/346.jpg,346,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/346_augmented_1.jpg,346,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/346_augmented_2.jpg,346,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/347.jpg,347,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/347_augmented_1.jpg,347,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/347_augmented_2.jpg,347,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/348.jpg,348,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/348_augmented_1.jpg,348,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/348_augmented_2.jpg,348,ASEAN India Commemorative Summit 2018,5,25,1,2018.0
dataset/train/349.jpg,349,India - Viet Nam: Joint Issue,25,25,1,2018.0
dataset/train/349_augmented_1.jpg,349,India - Viet Nam: Joint Issue,25,25,1,2018.0
dataset/train/349_augmented_2.jpg,349,India - Viet Nam: Joint Issue,25,25,1,2018.0
dataset/train/34_augmented_1.jpg,34,SWAMI SAHAJANAND SARASWATI,3,26,6,2000.0
dataset/train/34_augmented_2.jpg,34,SWAMI SAHAJANAND SARASWATI,3,26,6,2000.0
dataset/train/35.jpg,35,N T RAMA RAO,3,28,5,2000.0
dataset/train/350.jpg,350,India - Viet Nam: Joint Issue,5,25,1,2018.0
dataset/train/350_augmented_1.jpg,350,India - Viet Nam: Joint Issue,5,25,1,2018.0
dataset/train/350_augmented_2.jpg,350,India - Viet Nam: Joint Issue,5,25,1,2018.0
dataset/train/351.jpg,351,ICAR- Central Plantation Crops Research Institute,15,8,2018,
dataset/train/351_augmented_1.jpg,351,ICAR- Central Plantation Crops Research Institute,15,8,2018,
dataset/train/351_augmented_2.jpg,351,ICAR- Central Plantation Crops Research Institute,15,8,2018,
dataset/train/352.jpg,352,ICAR- Central Plantation Crops Research Institute,5,8,2018,
dataset/train/352_augmented_1.jpg,352,ICAR- Central Plantation Crops Research Institute,5,8,2018,
dataset/train/352_augmented_2.jpg,352,ICAR- Central Plantation Crops Research Institute,5,8,2018,
dataset/train/353.jpg,353,Justice Meher Chand Mahajan,5,31,12,2017.0
dataset/train/353_augmented_1.jpg,353,Justice Meher Chand Mahajan,5,31,12,2017.0
dataset/train/353_augmented_2.jpg,353,Justice Meher Chand Mahajan,5,31,12,2017.0
dataset/train/354.jpg,354,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/354_augmented_1.jpg,354,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/354_augmented_2.jpg,354,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/355.jpg,355,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/355_augmented_1.jpg,355,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/355_augmented_2.jpg,355,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/356.jpg,356,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/356_augmented_1.jpg,356,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/356_augmented_2.jpg,356,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/357.jpg,357,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/357_augmented_1.jpg,357,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/357_augmented_2.jpg,357,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/358.jpg,358,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/358_augmented_1.jpg,358,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/358_augmented_2.jpg,358,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/359.jpg,359,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/359_augmented_1.jpg,359,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/359_augmented_2.jpg,359,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/35_augmented_1.jpg,35,N T RAMA RAO,3,28,5,2000.0
dataset/train/35_augmented_2.jpg,35,N T RAMA RAO,3,28,5,2000.0
dataset/train/36.jpg,36,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: ROSY PASTOR",3,24,5,2000.0
dataset/train/360.jpg,360,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/360_augmented_1.jpg,360,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/360_augmented_2.jpg,360,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/361.jpg,361,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/361_augmented_1.jpg,361,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/361_augmented_2.jpg,361,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/362.jpg,362,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/362_augmented_1.jpg,362,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/362_augmented_2.jpg,362,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/363.jpg,363,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/363_augmented_1.jpg,363,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/363_augmented_2.jpg,363,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/364.jpg,364,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/364_augmented_1.jpg,364,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/364_augmented_2.jpg,364,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/365.jpg,365,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/365_augmented_1.jpg,365,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/365_augmented_2.jpg,365,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/366.jpg,366,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/366_augmented_1.jpg,366,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/366_augmented_2.jpg,366,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/367.jpg,367,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/367_augmented_1.jpg,367,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/367_augmented_2.jpg,367,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/368.jpg,368,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/368_augmented_1.jpg,368,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/368_augmented_2.jpg,368,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/369.jpg,369,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/369_augmented_1.jpg,369,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/369_augmented_2.jpg,369,INDIAN HAND FAN,15,30,12,2017.0
dataset/train/36_augmented_1.jpg,36,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: ROSY PASTOR",3,24,5,2000.0
dataset/train/36_augmented_2.jpg,36,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: ROSY PASTOR",3,24,5,2000.0
dataset/train/37.jpg,37,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: GARGANEY TEAL",3,24,5,2000.0
dataset/train/370.jpg,370,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/370_augmented_1.jpg,370,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/370_augmented_2.jpg,370,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/371.jpg,371,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/371_augmented_1.jpg,371,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/371_augmented_2.jpg,371,India – Papua New Guinea : Joint Issue,25,30,12,2017.0
dataset/train/372.jpg,372,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/372_augmented_1.jpg,372,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/372_augmented_2.jpg,372,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/373.jpg,373,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/373_augmented_1.jpg,373,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/373_augmented_2.jpg,373,India – Papua New Guinea : Joint Issue,5,30,12,2017.0
dataset/train/374.jpg,374,Dadabhai Naoroji,5,29,12,2017.0
dataset/train/374_augmented_1.jpg,374,Dadabhai Naoroji,5,29,12,2017.0
dataset/train/374_augmented_2.jpg,374,Dadabhai Naoroji,5,29,12,2017.0
dataset/train/375.jpg,375,Stepwells,5,29,12,2017.0
dataset/train/375_augmented_1.jpg,375,Stepwells,5,29,12,2017.0
dataset/train/375_augmented_2.jpg,375,Stepwells,5,29,12,2017.0
dataset/train/376.jpg,376,Stepwells,15,29,12,2017.0
dataset/train/376_augmented_1.jpg,376,Stepwells,15,29,12,2017.0
dataset/train/376_augmented_2.jpg,376,Stepwells,15,29,12,2017.0
dataset/train/377.jpg,377,Stepwells,5,29,12,2017.0
dataset/train/377_augmented_1.jpg,377,Stepwells,5,29,12,2017.0
dataset/train/377_augmented_2.jpg,377,Stepwells,5,29,12,2017.0
dataset/train/378.jpg,378,Stepwells,5,29,12,2017.0
dataset/train/378_augmented_1.jpg,378,Stepwells,5,29,12,2017.0
dataset/train/378_augmented_2.jpg,378,Stepwells,5,29,12,2017.0
dataset/train/379.jpg,379,Stepwells,5,29,12,2017.0
dataset/train/379_augmented_1.jpg,379,Stepwells,5,29,12,2017.0
dataset/train/379_augmented_2.jpg,379,Stepwells,5,29,12,2017.0
dataset/train/37_augmented_1.jpg,37,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: GARGANEY TEAL",3,24,5,2000.0
dataset/train/37_augmented_2.jpg,37,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: GARGANEY TEAL",3,24,5,2000.0
dataset/train/38.jpg,38,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: FOREST WAGTAIL",3,24,5,2000.0
dataset/train/380.jpg,380,Stepwells,15,29,12,2017.0
dataset/train/380_augmented_1.jpg,380,Stepwells,15,29,12,2017.0
dataset/train/380_augmented_2.jpg,380,Stepwells,15,29,12,2017.0
dataset/train/381.jpg,381,Stepwells,15,29,12,2017.0
dataset/train/381_augmented_1.jpg,381,Stepwells,15,29,12,2017.0
dataset/train/381_augmented_2.jpg,381,Stepwells,15,29,12,2017.0
dataset/train/382.jpg,382,Stepwells,5,29,12,2017.0
dataset/train/382_augmented_1.jpg,382,Stepwells,5,29,12,2017.0
dataset/train/382_augmented_2.jpg,382,Stepwells,5,29,12,2017.0
dataset/train/383.jpg,383,Stepwells,15,29,12,2017.0
dataset/train/383_augmented_1.jpg,383,Stepwells,15,29,12,2017.0
dataset/train/383_augmented_2.jpg,383,Stepwells,15,29,12,2017.0
dataset/train/384.jpg,384,Stepwells,15,29,12,2017.0
dataset/train/384_augmented_1.jpg,384,Stepwells,15,29,12,2017.0
dataset/train/384_augmented_2.jpg,384,Stepwells,15,29,12,2017.0
dataset/train/385.jpg,385,Stepwells,15,29,12,2017.0
dataset/train/385_augmented_1.jpg,385,Stepwells,15,29,12,2017.0
dataset/train/385_augmented_2.jpg,385,Stepwells,15,29,12,2017.0
dataset/train/386.jpg,386,Stepwells,5,29,12,2017.0
dataset/train/386_augmented_1.jpg,386,Stepwells,5,29,12,2017.0
dataset/train/386_augmented_2.jpg,386,Stepwells,5,29,12,2017.0
dataset/train/387.jpg,387,Stepwells,5,29,12,2017.0
dataset/train/387_augmented_1.jpg,387,Stepwells,5,29,12,2017.0
dataset/train/387_augmented_2.jpg,387,Stepwells,5,29,12,2017.0
dataset/train/388.jpg,388,Stepwells,5,29,12,2017.0
dataset/train/388_augmented_1.jpg,388,Stepwells,5,29,12,2017.0
dataset/train/388_augmented_2.jpg,388,Stepwells,5,29,12,2017.0
dataset/train/389.jpg,389,Stepwells,15,29,12,2017.0
dataset/train/389_augmented_1.jpg,389,Stepwells,15,29,12,2017.0
dataset/train/389_augmented_2.jpg,389,Stepwells,15,29,12,2017.0
dataset/train/38_augmented_1.jpg,38,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: FOREST WAGTAIL",3,24,5,2000.0
dataset/train/38_augmented_2.jpg,38,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: FOREST WAGTAIL",3,24,5,2000.0
dataset/train/39.jpg,39,"MIGRATORY BIRDS, INDEPEX ASIANA-2000: WHITE STORK",3,24,5,2000.0
dataset/train/390.jpg,390,Stepwells,15,29,12,2017.0
dataset/train/390_augmented_1.jpg,390,Stepwells,15,29,12,2017.0
dataset/train/390_augmented_2.jpg,390,Stepwells,15,29,12,2017.0
dataset/train/391.jpg,391,Dr. SHIVAJIRAO GANESH PATWARDHAN,5,28,12,2017.0
dataset/train/391_augmented_1.jpg,391,Dr. SHIVAJIRAO GANESH PATWARDHAN,5,28,12,2017.0
dataset/train/391_augmented_2.jpg,391,Dr. SHIVAJIRAO GANESH PATWARDHAN,5,28,12,2017.0
dataset/train/392.jpg,392,Dr. SHAMBHUNATH SINGH,5,26,12,2017.0
dataset/train/392_augmented_1.jpg,392,Dr. SHAMBHUNATH SINGH,5,26,12,2017.0
dataset/train/392_augmented_2.jpg,392,Dr. SHAMBHUNATH SINGH,5,26,12,2017.0
dataset/train/393.jpg,393,CENTENARY OF MAHASAMADHI OF SHRI SHIRDI SAI BABA,5,15,12,2017.0
dataset/train/393_augmented_1.jpg,393,CENTENARY OF MAHASAMADHI OF SHRI SHIRDI SAI BABA,5,15,12,2017.0
dataset/train/393_augmented_2.jpg,393,CENTENARY OF MAHASAMADHI OF SHRI SHIRDI SAI BABA,5,15,12,2017.0
dataset/train/394.jpg,394,INS KALVARI,5,7,12,2017.0
dataset/train/394_augmented_1.jpg,394,INS KALVARI,5,7,12,2017.0
dataset/train/394_augmented_2.jpg,394,INS KALVARI,5,7,12,2017.0
dataset/train/395.jpg,395,MAHABHARAT,50,27,11,2017.0
dataset/train/395_augmented_1.jpg,395,MAHABHARAT,50,27,11,2017.0
dataset/train/395_augmented_2.jpg,395,MAHABHARAT,50,27,11,2017.0
dataset/train/396.jpg,396,MAHABHARAT,15,27,11,2017.0
dataset/train/396_augmented_1.jpg,396,MAHABHARAT,15,27,11,2017.0
